clock_offset,imu_longitude,imu_latitude,roll,pitch,yaw,accel_x,accel_y,accel_z,accel_composite,gyro_composite,vel_composite,compass_interference,temperature,tilt_inclination,imu_pos_north,imu_pos_east,imu_pos_down,delta_vel_north,delta_vel_east,delta_vel_down,pos_error,total_gyro_z,total_gyro_x,total_gyro_y,dist_travelled,direction_travel_magnetic,direction_travel_true,altitude_counter,gps_longitude,gps_latitude,gps_timestamp,gps_heightMSL,gps_hdop,gps_pdop,gps_speed_accuracy,num_satellites,gps_vel_north,gps_vel_east,gps_vel_down,control_mode,battery_very_low,battery_level1,batter_go_home,batter_go_home_time,batter_land_time,oa_emergency_brake,hover_point_uncertainty3,velocity_uncertainty3,flight_sequence,anomaly_label,anomaly_score
1.471,-106.2164534090466,39.96119403840005,1.0795355555021773,-1.9398137521070664,-117.8634610204431,-0.042337846,-0.012109159,-1.0119294,1.0128871,2.0496352,0.016139427,1529.0,65.04,2.219570815161727,0.0063143964743623,-0.0001737104571848,0.0230178249493011,-0.0087393473831253,0.0055904611787386,-0.0012537863124132,False,-576.3635929791412,-561.4415228753779,-67.75471236431405,227.3483846670517,97.76503741739803,97.76503741739803,65075.0,-106.2164535,39.9611939,2018-06-19 20:08:28+00:00,2485.673,0.75,1.27,7.3,8.0,0.0,0.0,0.01,ASST_TAKEOFF,0.0,0.0,16.0,35.0,0.0,False,0.0,0.34054536,flight03,1,0.027464430488197022
1.553,-106.2164534090466,39.96119403840005,1.0795355555021773,-1.9398137521070664,-117.8634610204431,-0.042337846,-0.012109159,-1.0119294,1.0128871,2.0496352,0.016139427,1529.0,65.04,2.219570815161727,0.0063143964743623,-0.0001737104571848,0.0230178249493011,-0.0087393473831253,0.0055904611787386,-0.0012537863124132,False,-576.3635929791412,-561.4415228753779,-67.75471236431405,227.3483846670517,97.76503741739803,97.76503741739803,65075.0,-106.2164535,39.9611939,2018-06-19 20:08:28+00:00,2485.673,0.75,1.27,7.3,8.0,0.0,0.0,0.01,ASST_TAKEOFF,0.0,0.0,16.0,35.0,0.0,False,0.0,0.34054536,flight03,1,0.027464430488197022
1.602,-106.21645338815358,39.961194045643374,1.1046273923223726,-1.7739837419776925,-117.84769993495246,-0.030919258,-0.0267651,-1.012605,1.0134304,8.443794,0.013583952,1524.0,65.04,2.089416510635887,0.0076179923284591,0.0005827756848102,0.0227044462958136,-0.005190043523653,0.0056483950308151,0.0010165697410731,False,-576.2420200970987,-561.4169666244962,-68.16335304053574,227.35033902899508,65.66226604421881,65.66226604421881,65115.0,-106.2164535,39.9611939,2018-06-19 20:08:28+00:00,2485.673,0.75,1.27,7.3,8.0,0.0,0.0,0.01,AutoTakeoff,0.0,0.0,16.0,35.0,0.0,False,0.0,0.34054536,flight03,1,0.02980685426348373
1.644,-106.21645338815358,39.961194045643374,1.1046273923223726,-1.7739837419776925,-117.84769993495246,-0.030919258,-0.0267651,-1.012605,1.0134304,8.443794,0.013583952,1524.0,65.04,2.089416510635887,0.0076179923284591,0.0005827756848102,0.0227044462958136,-0.005190043523653,0.0056483950308151,0.0010165697410731,False,-576.2420200970987,-561.4169666244962,-68.16335304053574,227.35033902899508,65.66226604421881,65.66226604421881,65115.0,-106.2164535,39.9611939,2018-06-19 20:08:28+00:00,2485.673,0.75,1.27,7.3,8.0,0.01,0.01,0.01,AutoTakeoff,0.0,0.0,16.0,35.0,0.0,False,0.0,0.3404298,flight03,1,0.030842617521128046
1.679,-106.21645336705949,39.96119404822935,0.9931528471616434,-1.5887004446993254,-117.87579156072788,-0.026957478,-0.013391388,-1.0037605,1.0042117,5.2979035,0.014198712,1516.0,65.01,1.8733155278466624,0.008771999760949,0.0013365258523005,0.0222663057968421,-0.0127934399137543,0.039801062280279,0.0003688331134908,False,-576.2205274843282,-561.6466056859973,-68.69392384391323,227.352159700718,80.9129910612935,80.9129910612935,65155.0,-106.2164535,39.9611939,2018-06-19 20:08:28+00:00,2485.673,0.75,1.27,7.3,8.0,0.01,0.01,0.01,AutoTakeoff,0.0,0.0,16.0,35.0,0.0,False,0.0,0.3404298,flight03,1,0.033316568352444675
1.768,-106.21645336705949,39.96119404822935,0.9931528471616434,-1.5887004446993254,-117.87579156072788,-0.026957478,-0.013391388,-1.0037605,1.0042117,5.2979035,0.014198712,1516.0,65.01,1.8733155278466624,0.008771999760949,0.0013365258523005,0.0222663057968421,-0.0127934399137543,0.039801062280279,0.0003688331134908,False,-576.2205274843282,-561.6466056859973,-68.69392384391323,227.352159700718,80.9129910612935,80.9129910612935,65155.0,-106.2164535,39.9611939,2018-06-19 20:08:28+00:00,2485.673,0.75,1.27,7.3,8.0,0.01,0.01,0.01,AutoTakeoff,0.0,0.0,16.0,35.0,0.0,False,0.0,0.3404298,flight03,1,0.033316568352444675
1.81,-106.2164533561549,39.96119400634902,1.0387294048784204,-1.29272578173136,-117.85265132387823,-0.02411327,-0.022850037,-1.0092922,1.0098387,6.325308,0.024395185,1527.0,64.99,1.6581214317500377,0.0103126660969614,0.00247774060721,0.0216706909688984,-0.0194974527770923,0.0323940731677827,0.0032537640445225,False,-576.1768787212916,-561.5827751244107,-68.7418315567953,227.35690841404417,168.71364892621452,168.71364892621452,65195.0,-106.2164535,39.9611939,2018-06-19 20:08:28+00:00,2485.673,0.75,1.27,7.3,8.0,0.01,0.01,0.01,AutoTakeoff,0.0,0.0,16.0,35.0,0.0,False,0.0,0.3404298,flight03,1,0.026063932778909282
1.852,-106.2164533561549,39.96119400634902,1.0387294048784204,-1.29272578173136,-117.85265132387823,-0.02411327,-0.022850037,-1.0092922,1.0098387,6.325308,0.024395185,1527.0,64.99,1.6581214317500377,0.0103126660969614,0.00247774060721,0.0216706909688984,-0.0194974527770923,0.0323940731677827,0.0032537640445225,False,-576.1768787212916,-561.5827751244107,-68.7418315567953,227.35690841404417,168.71364892621452,168.71364892621452,65195.0,-106.2164535,39.9611939,2018-06-19 20:08:28+00:00,2485.678,0.75,1.27,7.3,8.0,0.0,0.0,0.01,AutoTakeoff,0.0,0.0,16.0,35.0,0.0,False,0.0,0.3405687,flight03,1,0.02571567764103655
1.887,-106.2164533457196,39.9611939646804,0.9684771226099416,-1.0433183273745512,-117.87077494261688,-0.008512917,-0.004252786,-1.0095955,1.0096403,6.025409,0.022429477,1512.0,64.99,1.4233926091643052,0.012064383256753,0.0039615357837217,0.0208573790461219,-0.0168546768913315,0.0332164570782002,0.0045523755625181,False,-576.3240218357298,-561.01044893359,-68.66321188605944,227.36162634247327,169.13401094733516,169.13401094733516,65235.0,-106.2164535,39.9611939,2018-06-19 20:08:28+00:00,2485.678,0.75,1.27,7.3,8.0,0.0,0.0,0.01,AutoTakeoff,0.0,0.0,16.0,35.0,0.0,False,0.0,0.3405687,flight03,1,0.021363782906335116
1.976,-106.2164533457196,39.9611939646804,0.9684771226099416,-1.0433183273745512,-117.87077494261688,-0.008512917,-0.004252786,-1.0095955,1.0096403,6.025409,0.022429477,1512.0,64.99,1.4233926091643052,0.012064383256753,0.0039615357837217,0.0208573790461219,-0.0168546768913315,0.0332164570782002,0.0045523755625181,False,-576.3240218357298,-561.01044893359,-68.66321188605944,227.36162634247327,169.13401094733516,169.13401094733516,65235.0,-106.2164535,39.9611939,2018-06-19 20:08:28+00:00,2485.678,0.75,1.27,7.3,8.0,0.0,0.0,0.01,AutoTakeoff,0.0,0.0,16.0,35.0,0.0,False,0.0,0.3405687,flight03,1,0.021363782906335116
2.018,-106.21645336902588,39.961193896090336,0.6813267930082539,-0.8557490053159299,-117.89318747603411,-0.02480289,-0.01115108,-1.0162531,1.016617,7.9769926,0.016356865,1525.0,64.97,1.0937890628269549,0.0131106294810443,0.0051623734716113,0.0197546549293452,-0.0587166568271202,-0.0097531947779602,0.0111479584351196,False,-576.5671872531732,-561.1693747996725,-68.68900471397465,227.36950763310352,-165.40200743693032,-165.40200743693032,65275.0,-106.2164535,39.9611939,2018-06-19 20:08:28+00:00,2485.678,0.75,1.27,7.3,8.0,0.0,0.0,0.01,AutoTakeoff,0.0,0.0,16.0,35.0,0.0,False,0.0,0.3405687,flight03,1,0.01684943156577612
2.061,-106.21645336902588,39.961193896090336,0.6813267930082539,-0.8557490053159299,-117.89318747603411,-0.02480289,-0.01115108,-1.0162531,1.016617,7.9769926,0.016356865,1525.0,64.97,1.0937890628269549,0.0131106294810443,0.0051623734716113,0.0197546549293452,-0.0587166568271202,-0.0097531947779602,0.0111479584351196,False,-576.5671872531732,-561.1693747996725,-68.68900471397465,227.36950763310352,-165.40200743693032,-165.40200743693032,65275.0,-106.2164534,39.9611939,2018-06-19 20:08:29+00:00,2485.679,0.75,1.27,7.3,8.0,0.0,0.02,0.01,AutoTakeoff,0.0,0.0,16.0,35.0,0.0,False,0.0,0.34053832,flight03,1,0.01684943156577612
2.096,-106.21645338370683,39.96119383718626,0.4143754661631164,-0.2102319088281732,-117.89721743735676,-0.019210653,-0.0075720707,-1.0157217,1.0159315,6.4131823,0.030804908,1530.0,65.0,0.4646519129603658,0.0138135750703973,0.0066351307159688,0.0179220586498605,-0.0630439549691362,-0.0196072870406455,0.0209269451200976,False,-576.5239507471181,-561.7864480396639,-68.50818190340179,227.3761759108345,-169.1848893855579,-169.1848893855579,65315.0,-106.2164534,39.9611939,2018-06-19 20:08:29+00:00,2485.679,0.75,1.27,7.3,8.0,0.0,0.02,0.01,AutoTakeoff,0.0,0.0,16.0,35.0,0.0,False,0.0,0.34053832,flight03,1,0.014344465470011114
2.184,-106.21645338370683,39.96119383718626,0.4143754661631164,-0.2102319088281732,-117.89721743735676,-0.019210653,-0.0075720707,-1.0157217,1.0159315,6.4131823,0.030804908,1530.0,65.0,0.4646519129603658,0.0138135750703973,0.0066351307159688,0.0179220586498605,-0.0630439549691362,-0.0196072870406455,0.0209269451200976,False,-576.5239507471181,-561.7864480396639,-68.50818190340179,227.3761759108345,-169.1848893855579,-169.1848893855579,65315.0,-106.2164534,39.9611939,2018-06-19 20:08:29+00:00,2485.679,0.75,1.27,7.3,8.0,0.0,0.02,0.01,AutoTakeoff,0.0,0.0,16.0,35.0,0.0,False,0.0,0.34053832,flight03,1,0.014344465470011114
2.227,-106.21645335468013,39.961193841990166,-0.0418737844053091,1.224614068219079,-117.92563869174644,-0.020857496,0.0065659164,-1.0458443,1.0460728,22.303846,0.063893735,1526.0,64.97,1.2253293280273485,0.01469292693724,0.0105257538924288,0.0151652920221909,-0.0620950862772149,-0.0561505836906976,0.0288679434210076,False,-576.4121264637363,-562.326649368024,-67.15353494010161,227.37870683260687,77.81565185464864,77.81565185464864,65355.0,-106.2164534,39.9611939,2018-06-19 20:08:29+00:00,2485.679,0.75,1.27,7.3,8.0,0.0,0.02,0.01,AutoTakeoff,0.0,0.0,16.0,35.0,0.0,False,0.0,0.34053832,flight03,1,0.030001258151817756
2.269,-106.21645335468013,39.961193841990166,-0.0418737844053091,1.224614068219079,-117.92563869174644,-0.020857496,0.0065659164,-1.0458443,1.0460728,22.303846,0.063893735,1526.0,64.97,1.2253293280273485,0.01469292693724,0.0105257538924288,0.0151652920221909,-0.0620950862772149,-0.0561505836906976,0.0288679434210076,False,-576.4121264637363,-562.326649368024,-67.15353494010161,227.37870683260687,77.81565185464864,77.81565185464864,65355.0,-106.2164534,39.9611939,2018-06-19 20:08:29+00:00,2485.682,0.75,1.27,7.3,8.0,0.01,0.02,0.0,AutoTakeoff,0.0,0.0,16.0,35.0,0.0,False,0.0,0.33979917,flight03,1,0.031036627216624257
2.304,-106.2164532630414,39.96119386399696,-1.0739616575257838,5.189146277474536,-117.8648562508306,-0.024152031,0.0034309567,-1.0948061,1.0950778,56.902424,0.1677238,1537.0,65.0,5.297930773105187,0.0169874304438586,0.0211286842298559,0.0099239345567685,-0.0475137754114144,-0.1190736611116988,0.048336464554051,False,-576.198617299214,-563.637368037049,-63.25066830326215,227.3868914467583,72.60359362587268,72.60359362587268,65395.0,-106.2164534,39.9611939,2018-06-19 20:08:29+00:00,2485.682,0.75,1.27,7.3,8.0,0.01,0.02,0.0,AutoTakeoff,0.0,0.0,16.0,35.0,0.0,False,0.0,0.33979917,flight03,1,0.025389985402391235
2.395,-106.2164532630414,39.96119386399696,-1.0739616575257838,5.189146277474536,-117.8648562508306,-0.024152031,0.0034309567,-1.0948061,1.0950778,56.902424,0.1677238,1537.0,65.0,5.297930773105187,0.0169874304438586,0.0211286842298559,0.0099239345567685,-0.0475137754114144,-0.1190736611116988,0.048336464554051,False,-576.198617299214,-563.637368037049,-63.25066830326215,227.3868914467583,72.60359362587268,72.60359362587268,65395.0,-106.2164534,39.9611939,2018-06-19 20:08:29+00:00,2485.682,0.75,1.27,7.3,8.0,0.01,0.02,0.0,AutoTakeoff,0.0,0.0,16.0,35.0,0.0,False,0.0,0.33979917,flight03,1,0.025389985402391235
2.435,-106.21645292012808,39.96119394111681,-3.4736480897578663,10.944779893892951,-116.40231303831484,-0.067612514,-0.052762847,-1.087152,1.0905296,40.06911,0.38494283,1533.0,64.99,11.457689035654884,0.0222944339878914,0.0467115616052833,-0.0021740936952436,-0.0771723649235241,-0.3140615691174133,0.1400780413448606,False,-575.24868023358,-565.9186693148841,-59.008461380180606,227.4173495768183,73.64756005967921,73.64756005967921,65435.0,-106.2164534,39.9611939,2018-06-19 20:08:29+00:00,2485.682,0.75,1.27,7.3,8.0,0.01,0.02,0.0,AutoTakeoff,0.0,0.0,16.0,35.0,0.0,False,0.0,0.33979917,flight03,1,0.02490084601777931
2.477,-106.21645292012808,39.96119394111681,-3.4736480897578663,10.944779893892951,-116.40231303831484,-0.067612514,-0.052762847,-1.087152,1.0905296,40.06911,0.38494283,1533.0,64.99,11.457689035654884,0.0222944339878914,0.0467115616052833,-0.0021740936952436,-0.0771723649235241,-0.3140615691174133,0.1400780413448606,False,-575.24868023358,-565.9186693148841,-59.008461380180606,227.4173495768183,73.64756005967921,73.64756005967921,65435.0,-106.2164531,39.961194,2018-06-19 20:08:29+00:00,2485.69,0.75,1.27,7.3,8.0,0.04,0.11,-0.01,AutoTakeoff,0.0,0.0,16.0,35.0,0.0,False,0.0,0.3511442,flight03,1,0.02925984919882063
2.512,-106.21645236743566,39.96119399071922,-3.5224506079409226,7.856729678071855,-115.93327082713068,-0.074460104,-0.048683237,-1.1211275,1.1246517,91.01949,0.66395545,1543.0,64.96,8.592330866059674,0.0289093854317989,0.0956873974870031,-0.025312526376906,-0.0727257354887001,-0.5688256491650208,0.2605991993248259,False,-574.4796767058754,-565.656177270521,-62.03251557847362,227.46477660975887,83.32166403322988,83.32166403322988,65475.0,-106.2164531,39.961194,2018-06-19 20:08:29+00:00,2485.69,0.75,1.27,7.3,8.0,0.04,0.11,-0.01,AutoTakeoff,0.0,0.0,15.0,0.0,0.0,False,0.0,0.3511442,flight03,1,0.0027194341475069717
2.601,-106.21645236743566,39.96119399071922,-3.5224506079409226,7.856729678071855,-115.93327082713068,-0.074460104,-0.048683237,-1.1211275,1.1246517,91.01949,0.66395545,1543.0,64.96,8.592330866059674,0.0289093854317989,0.0956873974870031,-0.025312526376906,-0.0727257354887001,-0.5688256491650208,0.2605991993248259,False,-574.4796767058754,-565.656177270521,-62.03251557847362,227.46477660975887,83.32166403322988,83.32166403322988,65475.0,-106.2164531,39.961194,2018-06-19 20:08:29+00:00,2485.69,0.75,1.27,7.3,8.0,0.04,0.11,-0.01,AutoTakeoff,0.0,0.0,15.0,0.0,0.0,False,0.0,0.3511442,flight03,1,0.0027194341475069717
2.643,-106.2164515724962,39.961194030902696,0.1161715270905816,-1.5989026549760117,-116.48866032767776,-0.012682288,-0.047766525,-1.1049703,1.106075,76.85292,0.8421079,1535.0,64.98,1.603113070220069,0.0343617947106587,0.1664255893634472,-0.0587131026471023,0.0159975809874595,-0.2995069266473976,0.1620023608207702,False,-574.905298032277,-562.4384994403555,-70.12443028661765,227.5326754019881,86.22682369718305,86.22682369718305,65515.0,-106.2164531,39.961194,2018-06-19 20:08:29+00:00,2485.69,0.75,1.27,7.3,8.0,0.04,0.11,-0.01,AutoTakeoff,0.0,0.0,15.0,0.0,0.0,False,0.0,0.3511442,flight03,1,0.018817544063016056
2.68,-106.2164515724962,39.961194030902696,0.1161715270905816,-1.5989026549760117,-116.48866032767776,-0.012682288,-0.047766525,-1.1049703,1.106075,76.85292,0.8421079,1535.0,64.98,1.603113070220069,0.0343617947106587,0.1664255893634472,-0.0587131026471023,0.0159975809874595,-0.2995069266473976,0.1620023608207702,False,-574.905298032277,-562.4384994403555,-70.12443028661765,227.5326754019881,86.22682369718305,86.22682369718305,65515.0,-106.216452,39.9611941,2018-06-19 20:08:29+00:00,2485.746,0.75,1.27,7.3,8.0,0.03,0.4,-0.1,AutoTakeoff,0.0,0.0,15.0,0.0,0.0,False,0.0,0.3494234,flight03,1,0.013060854584942105
2.721,-106.21645074931207,39.96119404231809,3.3982463242728587,-5.107468220977395,-116.65741126172804,-0.061879754,-0.014866211,-1.0481894,1.0501196,28.729242,0.8500821,1530.0,64.97,6.124755590710786,0.0374134940980717,0.2456520475221477,-0.097144972838846,0.044182125282532,-0.2996592165147987,0.1822116136550903,False,-575.3759147697558,-559.8084168458919,-74.87605728524032,227.60284575166912,88.96350192962166,88.96350192962166,19.0,-106.216452,39.9611941,2018-06-19 20:08:29+00:00,2485.746,0.75,1.27,7.3,8.0,0.03,0.4,-0.1,AutoTakeoff,0.0,0.0,15.0,0.0,0.0,False,0.0,0.3494234,flight03,1,0.028319263371505143
2.811,-106.21645074931207,39.96119404231809,3.3982463242728587,-5.107468220977395,-116.65741126172804,-0.061879754,-0.014866211,-1.0481894,1.0501196,28.729242,0.8500821,1530.0,64.97,6.124755590710786,0.0374134940980717,0.2456520475221477,-0.097144972838846,0.044182125282532,-0.2996592165147987,0.1822116136550903,False,-575.3759147697558,-559.8084168458919,-74.87605728524032,227.60284575166912,88.96350192962166,88.96350192962166,19.0,-106.216452,39.9611941,2018-06-19 20:08:29+00:00,2485.746,0.75,1.27,7.3,8.0,0.03,0.4,-0.1,AutoTakeoff,0.0,0.0,15.0,0.0,0.0,False,0.0,0.3494234,flight03,1,0.028319263371505143
2.852,-106.21644970823743,39.96119407040224,3.4007347462394546,-6.857411697837476,-116.65257049980656,-0.086208,-0.05058287,-1.0370983,1.0419037,13.938138,0.8481226,1523.0,64.98,7.640032864444628,0.0363771421369811,0.3236911605259447,-0.138596373991545,0.0944958327236236,-0.2767076731836525,0.2199830174446106,False,-575.5133855662127,-559.152180129775,-76.6538209714705,227.6916300683947,87.98431717709994,87.98431717709994,59.0,-106.216452,39.9611941,2018-06-19 20:08:29+00:00,2485.746,0.75,1.27,7.3,8.0,0.03,0.4,-0.1,AutoTakeoff,0.0,0.0,15.0,0.0,0.0,True,0.0,0.3494234,flight03,1,0.03599151499840403
2.891,-106.21644970823743,39.96119407040224,3.4007347462394546,-6.857411697837476,-116.65257049980656,-0.086208,-0.05058287,-1.0370983,1.0419037,13.938138,0.8481226,1523.0,64.98,7.640032864444628,0.0363771421369811,0.3236911605259447,-0.138596373991545,0.0944958327236236,-0.2767076731836525,0.2199830174446106,False,-575.5133855662127,-559.152180129775,-76.6538209714705,227.6916300683947,87.98431717709994,87.98431717709994,59.0,-106.2164504,39.9611939,2018-06-19 20:08:29+00:00,2485.802,0.75,1.27,7.31,8.0,-0.05,0.67,-0.16,AutoTakeoff,0.0,0.0,15.0,0.0,0.0,True,0.0,0.34762466,flight03,1,0.0516220919009186
2.929,-106.21644887222703,39.96119408428309,3.745806752949077,-7.1251348069923335,-116.49022333863476,-0.07900773,-0.042579837,-1.0387243,1.0425946,18.233734,0.80404,1527.0,64.97,8.031938571481557,0.0329691558352998,0.3972351508769716,-0.1831884689338903,0.0492657567004316,0.0631356628273204,0.0512175149946467,False,-575.5134288133406,-558.6378850610309,-77.74119210811442,227.7628988191137,88.75903685915416,88.75903685915416,99.0,-106.2164504,39.9611939,2018-06-19 20:08:29+00:00,2485.802,0.75,1.27,7.31,8.0,-0.05,0.67,-0.16,AutoTakeoff,0.0,0.0,15.0,0.0,0.0,True,0.0,0.34762466,flight03,1,0.052350571106859534
3.018,-106.21644887222703,39.96119408428309,3.745806752949077,-7.1251348069923335,-116.49022333863476,-0.07900773,-0.042579837,-1.0387243,1.0425946,18.233734,0.80404,1527.0,64.97,8.031938571481557,0.0329691558352998,0.3972351508769716,-0.1831884689338903,0.0492657567004316,0.0631356628273204,0.0512175149946467,False,-575.5134288133406,-558.6378850610309,-77.74119210811442,227.7628988191137,88.75903685915416,88.75903685915416,99.0,-106.2164504,39.9611939,2018-06-19 20:08:29+00:00,2485.802,0.75,1.27,7.31,8.0,-0.05,0.67,-0.16,AutoTakeoff,0.0,0.0,15.0,0.0,0.0,True,0.0,0.34762466,flight03,1,0.052350571106859534
3.06,-106.21644793834356,39.96119409190096,4.103729370801281,-8.026178275571805,-116.2992123797934,-0.09133681,-0.025614722,-1.0460286,1.0503211,20.914917,0.7446938,1510.0,64.96,8.990257316439273,0.0292670274369548,0.4625845567712385,-0.2301558623087611,0.0598026583532445,0.154643395695515,0.0757958478956477,False,-575.5409622283908,-558.676803093109,-78.82389141286659,227.84249695075,89.39025819267967,89.39025819267967,139.0,-106.2164504,39.9611939,2018-06-19 20:08:29+00:00,2485.802,0.75,1.27,7.31,8.0,-0.05,0.67,-0.16,AutoTakeoff,0.0,0.0,15.0,0.0,0.0,True,0.0,0.34762466,flight03,1,0.052133703300322354
3.097,-106.21644793834356,39.96119409190096,4.103729370801281,-8.026178275571805,-116.2992123797934,-0.09133681,-0.025614722,-1.0460286,1.0503211,20.914917,0.7446938,1510.0,64.96,8.990257316439273,0.0292670274369548,0.4625845567712385,-0.2301558623087611,0.0598026583532445,0.154643395695515,0.0757958478956477,False,-575.5409622283908,-558.676803093109,-78.82389141286659,227.84249695075,89.39025819267967,89.39025819267967,139.0,-106.2164489,39.9611938,2018-06-19 20:08:30+00:00,2485.875,0.84,1.46,7.33,8.0,-0.07,0.64,-0.23,AutoTakeoff,0.0,0.0,15.0,0.0,0.0,True,0.0,0.34869915,flight03,1,0.02943336781236594
3.137,-106.21644710715977,39.961194109133146,3.111188303880303,-7.572651018615701,-116.34644301050778,-0.09947766,-0.025129603,-0.9898059,0.9951095,22.335533,0.72856826,1526.0,64.93,8.173206154246497,0.0258831920019666,0.5214483138966752,-0.2790765846842031,0.0432301754693143,0.1863460333679393,0.0898273177175776,False,-575.8541156033928,-560.6504906185984,-79.14372437290841,227.9133635290629,88.45061303423375,88.45061303423375,179.0,-106.2164489,39.9611938,2018-06-19 20:08:30+00:00,2485.875,0.84,1.46,7.33,8.0,-0.07,0.64,-0.23,AutoTakeoff,0.0,0.0,15.0,0.0,0.0,True,0.0,0.34869915,flight03,1,0.0230069837283996
3.228,-106.21644710715977,39.961194109133146,3.111188303880303,-7.572651018615701,-116.34644301050778,-0.09947766,-0.025129603,-0.9898059,0.9951095,22.335533,0.72856826,1526.0,64.93,8.173206154246497,0.0258831920019666,0.5214483138966752,-0.2790765846842031,0.0432301754693143,0.1863460333679393,0.0898273177175776,False,-575.8541156033928,-560.6504906185984,-79.14372437290841,227.9133635290629,88.45061303423375,88.45061303423375,179.0,-106.2164489,39.9611938,2018-06-19 20:08:30+00:00,2485.875,0.84,1.46,7.33,8.0,-0.07,0.64,-0.23,AutoTakeoff,0.0,0.0,15.0,0.0,0.0,True,0.0,0.34869915,flight03,1,0.0230069837283996
3.268,-106.21644619415808,39.96119380676367,3.532821205093395,-7.76450458565185,-116.07089547985252,-0.15346423,-0.024046078,-1.0582983,1.0696378,20.832281,0.7320192,1507.0,65.02,8.512696165071233,0.0238632748350333,0.5776792365700967,-0.3302924084894538,-0.0842533351618225,0.2014605074808807,0.0859580585776542,False,-575.8023685919718,-560.9371235608234,-79.50040152601251,227.99813049201973,113.36828423783167,113.36828423783167,219.0,-106.2164489,39.9611938,2018-06-19 20:08:30+00:00,2485.875,0.84,1.46,7.33,8.0,-0.07,0.64,-0.23,AutoTakeoff,0.0,0.0,15.0,0.0,0.0,True,0.0,0.34869915,flight03,1,0.019600612984973176
3.305,-106.21644619415808,39.96119380676367,3.532821205093395,-7.76450458565185,-116.07089547985252,-0.15346423,-0.024046078,-1.0582983,1.0696378,20.832281,0.7320192,1507.0,65.02,8.512696165071233,0.0238632748350333,0.5776792365700967,-0.3302924084894538,-0.0842533351618225,0.2014605074808807,0.0859580585776542,False,-575.8023685919718,-560.9371235608234,-79.50040152601251,227.99813049201973,113.36828423783167,113.36828423783167,219.0,-106.2164477,39.9611938,2018-06-19 20:08:30+00:00,2485.942,0.9,1.69,7.35,8.0,0.0,0.52,-0.26,AutoTakeoff,0.0,0.0,15.0,0.0,0.0,True,0.0,0.34916097,flight03,-1,-0.015774101600239065
3.346,-106.21644553100091,39.96119372165793,4.85690880656557,-6.26912661842155,-115.69577167327442,-0.15847802,-0.009236993,-1.0144753,1.0268208,11.37414,0.71021634,1519.0,64.97,7.906858501684836,0.0238206849566573,0.6294048603691262,-0.3846130426884837,-0.1124827505785401,0.2665270238802643,0.1177915880500053,False,-575.6850185944124,-559.9120270906316,-79.63120599534123,228.05543724104209,99.50505283861182,99.50505283861182,259.0,-106.2164477,39.9611938,2018-06-19 20:08:30+00:00,2485.942,0.9,1.69,7.35,8.0,0.0,0.52,-0.26,AutoTakeoff,0.0,0.0,15.0,1.0,0.0,True,0.0,0.34916097,flight03,-1,-0.010449117984886458
3.398,-106.21644553100091,39.96119372165793,4.85690880656557,-6.26912661842155,-115.69577167327442,-0.15847802,-0.009236993,-1.0144753,1.0268208,11.37414,0.71021634,1519.0,64.97,7.906858501684836,0.0238206849566573,0.6294048603691262,-0.3846130426884837,-0.1124827505785401,0.2665270238802643,0.1177915880500053,False,-575.6850185944124,-559.9120270906316,-79.63120599534123,228.05543724104209,99.50505283861182,99.50505283861182,259.0,-106.2164477,39.9611938,2018-06-19 20:08:30+00:00,2485.942,0.9,1.69,7.35,8.0,0.0,0.52,-0.26,AutoTakeoff,0.0,0.0,15.0,1.0,0.0,True,0.0,0.34916097,flight03,-1,-0.010449117984886458
3.434,-106.21644553100091,39.96119372165793,4.85690880656557,-6.26912661842155,-115.69577167327442,-0.15847802,-0.009236993,-1.0144753,1.0268208,11.37414,0.71021634,1519.0,64.97,7.906858501684836,0.0238206849566573,0.6294048603691262,-0.3846130426884837,-0.1124827505785401,0.2665270238802643,0.1177915880500053,False,-575.6850185944124,-559.9120270906316,-79.63120599534123,228.05543724104209,99.50505283861182,99.50505283861182,259.0,-106.2164477,39.9611938,2018-06-19 20:08:30+00:00,2485.942,0.9,1.69,7.35,8.0,0.0,0.52,-0.26,AutoTakeoff,0.0,0.0,15.0,1.0,0.0,True,0.0,0.34916097,flight03,-1,-0.010449117984886458
3.477,-106.21644509586793,39.96119372485293,3.606063049140132,-7.066202593959603,-115.64118073753782,-0.06667361,-0.04369971,-1.0309967,1.0340741,19.947416,0.70000356,1516.0,65.01,7.916667280651015,0.0287662904361774,0.6748068254451791,-0.4419313921955972,-0.1800360398131783,0.3228866129801483,0.1435198137580131,False,-575.8521113473755,-560.5874109719408,-79.63257080841105,228.0925247386781,89.45114328944959,89.45114328944959,299.0,-106.2164477,39.9611938,2018-06-19 20:08:30+00:00,2485.942,0.9,1.69,7.35,8.0,0.0,0.52,-0.26,AutoTakeoff,0.0,0.0,15.0,1.0,0.0,True,0.0,0.34916097,flight03,-1,-0.01114234811919057
